genre,genre_id,movie_id
"Comedy",35,63492
"Romance",10749,63492
"Action",28,81796
"Thriller",53,81796
"Science Fiction",878,81796
"Comedy",35,10710
"Action",28,15092
"Thriller",53,15092
"Crime",80,15092
"Action",28,11382
"Comedy",35,11382
"Thriller",53,11382
"Drama",18,15005
"Family",10751,24432
"Drama",18,8198
"Action",28,8198
"Thriller",53,8198
"Romance",10749,8198
"Comedy",35,6963
"Drama",18,6963
"Action",28,15070
"Adventure",12,15070
"Drama",18,15070
"Thriller",53,15070
"Comedy",35,12797
"Fantasy",14,12797
"Romance",10749,12797
"Action",28,17134
"Adventure",12,17134
"Drama",18,17134
"Thriller",53,17134
"Drama",18,41402
"Horror",27,41402
"Mystery",9648,41402
"Music",10402,9716
"Comedy",35,9716
"Romance",10749,9716
"Adventure",12,18885
"Action",28,18885
"Comedy",35,18885
"Family",10751,18885
"Drama",18,4953
"Comedy",35,4953
"Comedy",35,10773
"Drama",18,10773
"Action",28,146198
"Thriller",53,146198
"Comedy",35,2639
"Drama",18,2639
"Comedy",35,10563
"Romance",10749,10563
"Drama",18,295964
"Action",28,11835
"Crime",80,11835
"Drama",18,11835
"Thriller",53,11835
"Drama",18,26171
"Comedy",35,31117
"Family",10751,31117
"Action",28,9074
"Comedy",35,9074
"Crime",80,9074
"Action",28,14396
"Comedy",35,14396
"Crime",80,14396
"Comedy",35,15673
"Comedy",35,42618
"Drama",18,42618
"Music",10402,42618
"Romance",10749,42618
"Music",10402,109417
"Drama",18,109417
"Action",28,106747
"Crime",80,106747
"Thriller",53,106747
"Horror",27,10929
"Comedy",35,14220
"Comedy",35,46435
"Drama",18,46435
"Music",10402,46435
"Comedy",35,256962
"Drama",18,256962
"War",10752,256962
"Drama",18,48231
"Thriller",53,48231
"Drama",18,14582
"Romance",10749,14582
"War",10752,14582
"History",36,14582
"Animation",16,3509
"Science Fiction",878,3509
"Thriller",53,3509
"Drama",18,82684
"Action",28,12142
"Fantasy",14,12142
"Horror",27,12142
"Thriller",53,12142
"Comedy",35,23367
"Drama",18,23367
"Family",10751,23367
"Music",10402,23367
"Drama",18,10740
"Mystery",9648,10740
"Thriller",53,10740
"Crime",80,241239
"Drama",18,241239
"Thriller",53,241239
"Drama",18,14914
"Drama",18,3902
"Music",10402,3902
"Action",28,77948
"Thriller",53,77948
"Adventure",12,21755
"Comedy",35,21755
"Drama",18,21755
"Romance",10749,21755
"Drama",18,4960
"Adventure",12,128
"Fantasy",14,128
"Animation",16,128
"Comedy",35,14652
"Drama",18,14652
"Foreign",10769,14652
"Comedy",35,40932
"Music",10402,40932
"Action",28,16608
"Adventure",12,16608
"Crime",80,16608
"Drama",18,16608
"Thriller",53,16608
"Western",37,16608
"Drama",18,334531
"Comedy",35,32316
"Action",28,7299
"Science Fiction",878,7299
"Thriller",53,7299
"Drama",18,13405
"War",10752,13405
"Drama",18,19457
"Action",28,19457
"Thriller",53,19457
"Crime",80,19457
"Family",10751,112937
"Animation",16,239897
"Drama",18,314385
"Romance",10749,314385
"Animation",16,8953
"Fantasy",14,8953
"Science Fiction",878,8953
"Drama",18,29078
"Drama",18,46503
"Mystery",9648,46503
"Thriller",53,46503
"Crime",80,46503
"Romance",10749,46503
"Adventure",12,10448
"Comedy",35,13688
"Drama",18,13688
"Family",10751,13688
"Fantasy",14,13688
"Science Fiction",878,13688
"Comedy",35,10353
"Fantasy",14,10353
"Drama",18,184341
"Action",28,43935
"Comedy",35,43935
"Horror",27,43935
"Mystery",9648,43935
"Science Fiction",878,43935
"Thriller",53,43935
"Drama",18,11458
"Thriller",53,11458
"Drama",18,44638
"Fantasy",14,44638
"Horror",27,241257
"Mystery",9648,241257
"Thriller",53,241257
"Action",28,14538
"History",36,14538
"Drama",18,14538
"Crime",80,13250
"Drama",18,13250
"Thriller",53,13250
"Comedy",35,133931
"Animation",16,133931
"Adventure",12,133931
"Family",10751,133931
"Drama",18,280871
"History",36,280871
"Thriller",53,334074
"Thriller",53,199373
"Crime",80,199373
"Drama",18,14202
"Romance",10749,14202
"Action",28,6968
"Crime",80,6968
"Drama",18,6968
"History",36,6968
"Thriller",53,6968
"Adventure",12,581
"Drama",18,581
"Western",37,581
"Comedy",35,52449
"Horror",27,402515
"Drama",18,12150
"Crime",80,12150
"Mystery",9648,12150
"Comedy",35,11247
"Crime",80,4232
"Horror",27,4232
"Mystery",9648,4232
"Horror",27,9378
"Thriller",53,9378
"Horror",27,694
"Thriller",53,694
"Drama",18,62630
"Action",28,62630
"Thriller",53,62630
"Crime",80,62630
"War",10752,62630
"Adventure",12,105
"Comedy",35,105
"Science Fiction",878,105
"Family",10751,105
"Horror",27,11377
"Mystery",9648,11377
"Thriller",53,11377
"Drama",18,26367
"Comedy",35,26367
"Action",28,385383
"Drama",18,385383
"Comedy",35,41210
"Romance",10749,41210
"Drama",18,41210
"Comedy",35,12090
"Drama",18,340611
"Animation",16,16110
"Drama",18,16110
"Family",10751,16110
"Science Fiction",878,16110
"Mystery",9648,29427
"Horror",27,29427
"Action",28,29427
"Fantasy",14,129
"Adventure",12,129
"Animation",16,129
"Family",10751,129
"Action",28,244114
"Crime",80,244114
"Action",28,2669
"Drama",18,2669
"History",36,2669
"Drama",18,203833
"Drama",18,11457
"Comedy",35,13523
"Adventure",12,13523
"Romance",10749,13523
"Romance",10749,25195
"Comedy",35,25195
"Drama",18,17277
"History",36,17277
"Comedy",35,50725
"Drama",18,50725
"Romance",10749,50725
"Drama",18,82631
"Family",10751,73191
"Fantasy",14,73191
"Music",10402,73191
"Thriller",53,22479
"Drama",18,22479
"Music",10402,22479
"Crime",80,22479
"Documentary",99,126141
"Horror",27,10065
"Thriller",53,10065
"Drama",18,10065
"Comedy",35,2757
"Crime",80,2757
"Drama",18,2757
"Horror",27,11683
"Action",28,244339
"Adventure",12,1878
"Drama",18,1878
"Comedy",35,1878
"Comedy",35,23082
"Romance",10749,23082
"Fantasy",14,23082
"Comedy",35,195589
"Adventure",12,245703
"Drama",18,245703
"Science Fiction",878,245703
"Romance",10749,854
"Comedy",35,854
"Crime",80,854
"Fantasy",14,854
"Fantasy",14,2280
"Drama",18,2280
"Comedy",35,2280
"Romance",10749,2280
"Family",10751,2280
"Comedy",35,496
"Comedy",35,8835
"Science Fiction",878,157
"Action",28,157
"Adventure",12,157
"Thriller",53,157
"Crime",80,8643
"Drama",18,8643
"Horror",27,8643
"Thriller",53,8643
"Comedy",35,10402
"Thriller",53,218043
"Action",28,218043
"Science Fiction",878,218043
"Comedy",35,9043
"Drama",18,9043
"Romance",10749,9043
"Comedy",35,21301
"Drama",18,21301
"Drama",18,10147
"Comedy",35,10147
"Crime",80,10147
"Science Fiction",878,816
"Comedy",35,816
"Crime",80,816
"Romance",10749,302688
"Comedy",35,302688
"Family",10751,302688
"Family",10751,60307
"Comedy",35,60307
"Science Fiction",878,106
"Action",28,106
"Adventure",12,106
"Thriller",53,106
"Drama",18,279
"History",36,279
"Music",10402,279
"Crime",80,8617
"Horror",27,8617
"Comedy",35,10625
"Comedy",35,10934
"Drama",18,10934
"Romance",10749,10934
"Drama",18,5279
"Mystery",9648,5279
"Thriller",53,5279
"Comedy",35,10013
"Drama",18,10013
"Fantasy",14,10013
"Romance",10749,10013
"Drama",18,194662
"Comedy",35,194662
"Comedy",35,160588
"Drama",18,160588
"Drama",18,9829
"History",36,9829
"Crime",80,9829
"Thriller",53,9829
"Action",28,9829
"Romance",10749,10028
"Music",10402,10028
"Family",10751,10028
"Action",28,10535
"Comedy",35,10535
"Horror",27,790
"Thriller",53,31932
"Action",28,43959
"Drama",18,43959
"War",10752,10364
"Comedy",35,10364
"Drama",18,10364
"Comedy",35,16991
"Crime",80,16991
"Drama",18,16991
"Adventure",12,9610
"Fantasy",14,9610
"Action",28,9610
"Drama",18,1578
"Drama",18,25643
"Romance",10749,25643
"Action",28,11904
"Adventure",12,11904
"Crime",80,11904
"Drama",18,11904
"Family",10751,11904
"Mystery",9648,11904
"Thriller",53,11904
"Music",10402,28665
"Comedy",35,28665
"Drama",18,28665
"Romance",10749,28665
"Adventure",12,44115
"Drama",18,44115
"Thriller",53,44115
"Action",28,10569
"Comedy",35,10569
"Crime",80,10569
"Drama",18,10560
"Music",10402,10560
"Comedy",35,333348
"Family",10751,333348
"Family",10751,20483
"Action",28,20483
"Adventure",12,20483
"Drama",18,321697
"History",36,321697
"Comedy",35,19840
"Romance",10749,19840
"Drama",18,22327
"Comedy",35,22327
"Romance",10749,22327
"Action",28,38665
"Adventure",12,38665
"Romance",10749,38665
"Western",37,38665
"Drama",18,2575
"Thriller",53,2575
"Drama",18,11644
"Mystery",9648,11644
"Thriller",53,11644
"Action",28,146227
"Crime",80,146227
"Drama",18,68924
"Comedy",35,253235
"Drama",18,253235
"Romance",10749,253235
"Adventure",12,22102
"Comedy",35,22102
"Family",10751,22102
"Comedy",35,18701
"Drama",18,18701
"Romance",10749,18701
"Drama",18,10068
"Romance",10749,10068
"Fantasy",14,848
"Drama",18,36811
"Romance",10749,36811
"Comedy",35,522
"Drama",18,522
"History",36,522
"Drama",18,130150
"History",36,12246
"Action",28,13809
"Crime",80,13809
"Thriller",53,13809
"Adventure",12,27380
"Action",28,27380
"Science Fiction",878,27380
"Drama",18,10549
"Drama",18,33870
"Romance",10749,33870
"Comedy",35,10739
"Romance",10749,10739
"Drama",18,127560
"History",36,127560
"Crime",80,37903
"Drama",18,37903
"Mystery",9648,37903
"Horror",27,396152
"Romance",10749,10017
"Science Fiction",878,10017
"Horror",27,10017
"Action",28,10017
"Crime",80,10017
"Drama",18,11468
"Mystery",9648,11468
"Thriller",53,11468
"Music",10402,193613
"Drama",18,17436
"Crime",80,43434
"Drama",18,43434
"Thriller",53,43434
"History",36,43434
"Thriller",53,31166
"Drama",18,31166
"Western",37,69848
"Action",28,69848
"Drama",18,69848
"History",36,69848
"Horror",27,8408
"Science Fiction",878,8408
"Action",28,332411
"Crime",80,332411
"Drama",18,332411
"Thriller",53,332411
"Comedy",35,9988
"Action",28,9389
"Animation",16,9389
"Science Fiction",878,9389
"Adventure",12,9626
"Fantasy",14,9626
"Action",28,9626
"Thriller",53,75638
"Comedy",35,8363
"Comedy",35,15670
"Crime",80,15670
"Drama",18,15670
"Horror",27,290555
"Action",28,290555
"Drama",18,26602
"Comedy",35,26602
"Romance",10749,26602
"Music",10402,8328
"Drama",18,8328
"Romance",10749,8328
"Animation",16,10982
"Comedy",35,10982
"Family",10751,10982
"Drama",18,205
"History",36,205
"War",10752,205
"Action",28,1620
"Crime",80,1620
"Drama",18,1620
"Thriller",53,1620
"Drama",18,175541
"Music",10402,175541
"Thriller",53,241254
"Action",28,241254
"Horror",27,1933
"Drama",18,1933
"Mystery",9648,1933
"Thriller",53,1933
"Horror",27,679
"Action",28,679
"Thriller",53,679
"Science Fiction",878,679
"Drama",18,11113
"Family",10751,11113
"Music",10402,11113
"Romance",10749,11113
"Horror",27,3597
"Thriller",53,3597
"Mystery",9648,3597
"Comedy",35,193893
"Comedy",35,9675
"Drama",18,9675
"Romance",10749,9675
"Horror",27,948
"Thriller",53,948
"Comedy",35,21765
"Family",10751,21765
"Science Fiction",878,21765
"Comedy",35,146304
"Action",28,7516
"Comedy",35,7516
"Crime",80,7516
"Thriller",53,7516
"Horror",27,41439
"Crime",80,41439
"Comedy",35,2752
"Romance",10749,2752
"Comedy",35,9429
"Comedy",35,79940
"Drama",18,38117
"Fantasy",14,38117
"Romance",10749,38117
"Horror",27,9792
"Thriller",53,9792
"Comedy",35,13778
"Drama",18,228203
"Comedy",35,41382
"Drama",18,13960
"Comedy",35,114150
"Music",10402,114150
"Romance",10749,114150
"Drama",18,10223
"Crime",80,10223
"Thriller",53,10223
"Horror",27,16028
"Thriller",53,16028
"Comedy",35,15639
"Family",10751,16112
"Crime",80,26390
"Drama",18,26390
"Thriller",53,26390
"Action",28,27759
"Drama",18,27759
"History",36,27759
"Horror",27,109428
"Comedy",35,23049
"Romance",10749,23049
"Comedy",35,9310
"Drama",18,9310
"Family",10751,9310
"Action",28,11411
"Adventure",12,11411
"Science Fiction",878,11411
"Drama",18,16988
"Action",28,7304
"Crime",80,7304
"Drama",18,7304
"Thriller",53,7304
"Drama",18,24747
"Adventure",12,58048
"Fantasy",14,1491
"Drama",18,1491
"Thriller",53,1491
"Romance",10749,1491
"Adventure",12,2989
"Thriller",53,2989
"Drama",18,10629
"Crime",80,10629
"Thriller",53,10629
"Thriller",53,255343
"Romance",10749,255343
"Action",28,4723
"Adventure",12,4723
"Comedy",35,4723
"Drama",18,4723
"Science Fiction",878,4723
"Thriller",53,4723
"Animation",16,10800
"Family",10751,10800
"Action",28,25763
"Adventure",12,25763
"Science Fiction",878,25763
"Horror",27,79694
"Thriller",53,79694
"Comedy",35,4032
"Drama",18,4032
"Family",10751,4032
"Drama",18,18615
"Mystery",9648,18615
"Romance",10749,18615
"Crime",80,10673
"Drama",18,10673
"Drama",18,4584
"Romance",10749,4584
"Drama",18,2977
"Romance",10749,2977
"Comedy",35,10760
"Drama",18,11093
"Drama",18,207
"Comedy",35,8467
"Comedy",35,639
"Romance",10749,639
"Drama",18,639
"Drama",18,24226
"Comedy",35,9285
"Adventure",12,9285
"Comedy",35,14709
"Drama",18,14709
"Romance",10749,14709
"Drama",18,74643
"Comedy",35,74643
"Romance",10749,74643
"Horror",27,13788
"Thriller",53,13788
"Mystery",9648,13788
"Comedy",35,83666
"Drama",18,83666
"Romance",10749,83666
"Horror",27,10781
"Drama",18,318850
"Comedy",35,13908
"Family",10751,13908
"Fantasy",14,1417
"Drama",18,1417
"War",10752,1417
"Action",28,39180
"Comedy",35,39180
"Family",10751,39180
"Crime",80,16161
"Drama",18,16161
"Romance",10749,16161
"Thriller",53,49950
"Drama",18,49950
"Horror",27,49950
"Mystery",9648,10956
"Adventure",12,10956
"Comedy",35,10956
"Romance",10749,10956
"Drama",18,10956
"Thriller",53,9594
"Action",28,9594
"Crime",80,9594
"Drama",18,9594
"Crime",80,4638
"Action",28,4638
"Comedy",35,4638
"Comedy",35,13972
"Drama",18,13972
"Romance",10749,13972
"Drama",18,5038
"Romance",10749,5038
"Action",28,13491
"Adventure",12,13491
"Drama",18,13491
"Romance",10749,13491
"Comedy",35,10571
"Drama",18,10571
"Romance",10749,10571
"Drama",18,10994
"Comedy",35,19994
"Horror",27,19994
"Comedy",35,25166
"Crime",80,25166
"Mystery",9648,25166
"Comedy",35,30890
"Drama",18,30890
"Drama",18,23169
"Romance",10749,23169
"Drama",18,17403
"Comedy",35,17403
"Romance",10749,17403
"Comedy",35,12120
"Science Fiction",878,12120
"Drama",18,9800
"Thriller",53,1090
"Science Fiction",878,1090
"Mystery",9648,1090
"Action",28,40160
"Science Fiction",878,40160
"Thriller",53,40160
"Comedy",35,18074
"Drama",18,18074
"Music",10402,18074
"Comedy",35,9689
"Drama",18,9689
"Comedy",35,9781
"Music",10402,9781
"Adventure",12,8009
"Action",28,8009
"Fantasy",14,8009
"Drama",18,3877
"Science Fiction",878,8854
"Action",28,8854
"Adventure",12,8854
"Drama",18,152599
"Romance",10749,152599
"Drama",18,18840
"History",36,18840
"Family",10751,18840
"Romance",10749,18840
"Thriller",53,68727
"Crime",80,68727
"Drama",18,68727
"Mystery",9648,68727
"Romance",10749,12657
"Comedy",35,12657
"Comedy",35,8265
"Drama",18,12410
"Horror",27,11917
"Thriller",53,11917
"Crime",80,11917
"Fantasy",14,34647
"Drama",18,34647
"Comedy",35,73935
"Romance",10749,73935
"Horror",27,73935
"Drama",18,28178
"Family",10751,28178
"Crime",80,185567
"Drama",18,185567
"Thriller",53,185567
"Western",37,264656
"Drama",18,264656
"Comedy",35,35696
"Drama",18,35696
"War",10752,16351
"Drama",18,16351
"Action",28,38717
"Adventure",12,38717
"Drama",18,38717
"Mystery",9648,18777
"Crime",80,18777
"Drama",18,18777
"Thriller",53,18777
"Drama",18,2110
"Action",28,2110
"Comedy",35,2110
"Comedy",35,9035
"Horror",27,9035
"Science Fiction",878,9035
"Action",28,90
"Comedy",35,90
"Crime",80,90
"Comedy",35,771
"Family",10751,771
"Family",10751,12154
"Comedy",35,12154
"Drama",18,12154
"Comedy",35,9576
"Romance",10749,9576
"Action",28,744
"Romance",10749,744
"War",10752,744
"Adventure",12,146
"Drama",18,146
"Action",28,146
"Romance",10749,146
"Drama",18,14
"Drama",18,45269
"History",36,45269
"Comedy",35,9493
"Drama",18,22556
"Romance",10749,22556
"Drama",18,873
"Action",28,33196
"Adventure",12,33196
"Drama",18,33196
"Thriller",53,33196
"History",36,205596
"Drama",18,205596
"Thriller",53,205596
"War",10752,205596
"Comedy",35,10765
"Drama",18,16769
"Music",10402,16769
"Comedy",35,33217
"Family",10751,33217
"Horror",27,132232
"Comedy",35,11153
"Adventure",12,11153
"Romance",10749,11153
"Comedy",35,208134
"Drama",18,1165
"Fantasy",14,4011
"Comedy",35,4011
"Comedy",35,17202
"Drama",18,17202
"Action",28,65448
"Drama",18,65448
"Drama",18,9587
"Romance",10749,9587
"Drama",18,65086
"Horror",27,65086
"Thriller",53,65086
"Horror",27,10053
"Thriller",53,10053
"Comedy",35,11870
"Family",10751,11870
"Drama",18,11778
"War",10752,11778
"Comedy",35,586
"Drama",18,586
"Thriller",53,134411
"Drama",18,134411
"Horror",27,287903
"Comedy",35,287903
"Fantasy",14,287903
"Horror",27,9276
"Mystery",9648,9276
"Science Fiction",878,9276
"Drama",18,15765
"Music",10402,15765
"Action",28,2142
"Crime",80,2142
"Drama",18,2142
"Comedy",35,11397
"Drama",18,84659
"Comedy",35,84659
"Family",10751,84659
"Crime",80,77016
"Drama",18,77016
"Thriller",53,77016
"Crime",80,11478
"Drama",18,11478
"Thriller",53,11478
"Drama",18,266856
"Romance",10749,266856
"Comedy",35,13411
"Crime",80,13411
"Comedy",35,10564
"Drama",18,10564
"Romance",10749,10564
"Adventure",12,947
"Drama",18,947
"History",36,947
"War",10752,947
"Drama",18,280092
"Horror",27,280092
"Thriller",53,280092
"Horror",27,24150
"Drama",18,228970
"Crime",80,18405
"Thriller",53,18405
"Horror",27,18405
"Drama",18,18405
"Comedy",35,6961
"Romance",10749,6961
"Horror",27,11442
"Thriller",53,11442
"Adventure",12,2493
"Family",10751,2493
"Fantasy",14,2493
"Comedy",35,2493
"Romance",10749,2493
"Drama",18,14047
"Documentary",99,322745
"Drama",18,64690
"Action",28,64690
"Thriller",53,64690
"Crime",80,64690
"Comedy",35,11132
"Comedy",35,17127
"Drama",18,17127
"Romance",10749,17127
"Horror",27,1562
"Thriller",53,1562
"Science Fiction",878,1562
"Drama",18,232679
"Comedy",35,17880
"Drama",18,17880
"Family",10751,17880
"Comedy",35,38031
"Drama",18,38031
"Romance",10749,38031
"Action",28,14736
"Comedy",35,14736
"Drama",18,14736
"Romance",10749,14736
"Action",28,9434
"Comedy",35,9434
"Thriller",53,9434
"Romance",10749,9434
"Comedy",35,23706
"Mystery",9648,11531
"Thriller",53,11531
"Horror",27,11531
"Drama",18,9100
"Fantasy",14,9100
"Horror",27,9100
"Thriller",53,9100
"Drama",18,116
"Thriller",53,116
"Crime",80,116
"Romance",10749,116
"Comedy",35,38843
"Family",10751,38843
"Drama",18,1245
"Romance",10749,1245
"Drama",18,4995
"Action",28,10413
"Adventure",12,10413
"Drama",18,10413
"Thriller",53,10413
"Drama",18,14012
"Horror",27,9793
"Thriller",53,9793
"Horror",27,12212
"Fantasy",14,13768
"Drama",18,13768
"Science Fiction",878,13768
"Romance",10749,13768
"Family",10751,13768
"Horror",27,8875
"Thriller",53,8875
"Action",28,8975
"Adventure",12,8975
"Drama",18,8975
"Thriller",53,8975
"Action",28,342521
"Comedy",35,342521
"Drama",18,45272
"Romance",10749,45272
"Mystery",9648,9424
"Horror",27,9424
"Science Fiction",878,9424
"Drama",18,97367
"Crime",80,97367
"Crime",80,254904
"Action",28,254904
"Thriller",53,254904
"Drama",18,18681
"Mystery",9648,18681
"Thriller",53,18681
"Drama",18,12162
"Thriller",53,12162
"War",10752,12162
"Fantasy",14,11495
"Drama",18,11495
"Horror",27,11495
"Action",28,11495
"Thriller",53,11495
"Crime",80,64689
"Thriller",53,64689
"Thriller",53,157849
"Comedy",35,13166
"Adventure",12,15511
"Animation",16,15511
"Comedy",35,15511
"Science Fiction",878,15511
"Family",10751,15511
"Music",10402,37003
"Documentary",99,37003
"Action",28,12211
"Fantasy",14,12211
"Science Fiction",878,12211
"Crime",80,13816
"Drama",18,13816
"Music",10402,13816
"Drama",18,51828
"Romance",10749,51828
"Drama",18,22798
"Crime",80,7501
"Thriller",53,7501
"Action",28,10743
"Comedy",35,10743
"Thriller",53,10743
"Crime",80,10743
"Fantasy",14,37718
"Comedy",35,37718
"Comedy",35,76706
"Family",10751,76706
"Drama",18,15237
"Music",10402,15237
"Comedy",35,9686
"Drama",18,9686
"Romance",10749,9686
"Family",10751,17644
"Action",28,97430
"Drama",18,12257
"Comedy",35,12257
"Romance",10749,12257
"Romance",10749,13539
"Comedy",35,68
"Science Fiction",878,68
"Comedy",35,9026
"Drama",18,9026
"History",36,9026
"Romance",10749,9026
"Music",10402,14024
"Drama",18,14024
"Romance",10749,14024
"Comedy",35,115
"Crime",80,115
"Drama",18,7874
"Action",28,4911
"Crime",80,4911
"Drama",18,4911
"Thriller",53,4911
"Drama",18,1988
"Thriller",53,1988
"Drama",18,16222
"Comedy",35,16222
"Romance",10749,16222
"Comedy",35,8321
"Drama",18,8321
"Crime",80,8321
"Comedy",35,72359
"Comedy",35,10186
"Music",10402,10186
"Comedy",35,25704
"Drama",18,133694
"Comedy",35,19265
"Romance",10749,19265
"Thriller",53,36047
"Drama",18,42188
"Romance",10749,42188
"Science Fiction",878,42188
"Adventure",12,8053
"Crime",80,8053
"Drama",18,8053
"Mystery",9648,8053
"Western",37,8053
"Comedy",35,2290
"Drama",18,2290
"History",36,2290
"Action",28,5236
"Comedy",35,5236
"Crime",80,5236
"Mystery",9648,5236
"Thriller",53,6552
"Comedy",35,6552
"Horror",27,6552
"Thriller",53,1018
"Drama",18,1018
"Mystery",9648,1018
"Drama",18,10075
"Fantasy",14,10075
"Horror",27,10075
"Romance",10749,10075
"Drama",18,112430
"Thriller",53,6687
"Crime",80,6687
"Mystery",9648,6687
"Adventure",12,13853
"Drama",18,13853
"Comedy",35,31306
"Drama",18,31306
"Horror",27,8461
"Thriller",53,8461
"Crime",80,8461
"Drama",18,331592
"Thriller",53,331592
"Science Fiction",878,331592
"Drama",18,47692
"Drama",18,19
"Science Fiction",878,19
"Action",28,10045
"Thriller",53,10045
"Science Fiction",878,10045
"Drama",18,400
"Crime",80,400
"Action",28,253450
"Drama",18,253450
"History",36,253450
"Drama",18,9104
"Comedy",35,9104
"War",10752,9104
"Crime",80,9104
"Thriller",53,9104
"Thriller",53,11190
"Drama",18,11190
"Mystery",9648,11190
"Adventure",12,16353
"Action",28,16353
"Thriller",53,16353
"Adventure",12,23759
"Action",28,23759
"Drama",18,23759
"Drama",18,24206
"Action",28,24206
"Thriller",53,24206
"Mystery",9648,10185
"Drama",18,10185
"Crime",80,10185
"Thriller",53,10185
"Horror",27,10185
"Drama",18,75033
"Drama",18,74536
"Thriller",53,74536
"Crime",80,74536
"Action",28,31668
"Comedy",35,31668
"Drama",18,31668
"History",36,31668
"Comedy",35,13501
"Drama",18,13501
"Romance",10749,13501
"Fantasy",14,13501
"Music",10402,13501
"Comedy",35,254472
"Horror",27,254472
"Drama",18,15208
"Fantasy",14,15208
"Animation",16,172391
"Adventure",12,172391
"Family",10751,172391
"Thriller",53,262543
"Science Fiction",878,262543
"Action",28,9288
"Adventure",12,9288
"Fantasy",14,9288
"Drama",18,370980
"Drama",18,20083
"Action",28,20083
"Thriller",53,20083
"Crime",80,20083
"Drama",18,40880
"Foreign",10769,40880
"Comedy",35,864
"Romance",10749,137
"Fantasy",14,137
"Drama",18,137
"Comedy",35,137
"Comedy",35,264999
"Drama",18,264999
"Music",10402,264999
"Drama",18,454
"Romance",10749,454
"Drama",18,53457
"War",10752,53457
"Drama",18,288980
"Western",37,33
"Comedy",35,2830
"Romance",10749,2830
"Drama",18,1951
"Drama",18,12405
"Romance",10749,12405
"Drama",18,10998
"Romance",10749,10998
"Thriller",53,10998
"Romance",10749,114
"Comedy",35,114
"Adventure",12,9396
"Comedy",35,9396
"Thriller",53,319910
"Mystery",9648,319910
"Drama",18,319910
"Crime",80,319910
"Drama",18,2604
"War",10752,2604
"Mystery",9648,14435
"Horror",27,14435
"Drama",18,1931
"Music",10402,1931
"Adventure",12,691
"Action",28,691
"Thriller",53,691
"Horror",27,9877
"Thriller",53,9877
"Comedy",35,62008
"Drama",18,62008
"Romance",10749,62008
"Action",28,12227
"Adventure",12,12227
"Drama",18,12227
"Family",10751,12227
"Comedy",35,13824
"Family",10751,13824
"History",36,71688
"Drama",18,71688
"Action",28,15173
"Adventure",12,15173
"Animation",16,15173
"Comedy",35,15173
"Family",10751,15173
"Fantasy",14,15173
"Romance",10749,15173
"Drama",18,8291
"Romance",10749,8291
"Action",28,13950
"Adventure",12,13950
"Comedy",35,13950
"Comedy",35,12158
"Horror",27,12158
"Romance",10749,12158
"Horror",27,11586
"Thriller",53,11586
"Fantasy",14,11586
"Horror",27,10008
"Thriller",53,10008
"Thriller",53,12403
"Mystery",9648,12403
"Adventure",12,12403
"Comedy",35,34563
"Comedy",35,14557
"Comedy",35,10368
"Drama",18,10368
"War",10752,10368
"Horror",27,10280
"Thriller",53,10280
"Drama",18,12637
"Music",10402,12637
"Romance",10749,12637
"Comedy",35,34152
"Drama",18,34152
"Comedy",35,14434
"Romance",10749,14434
"Horror",27,11470
"Science Fiction",878,11470
"History",36,10741
"Drama",18,10741
"Comedy",35,24940
"Romance",10749,24940
"Comedy",35,82679
"Drama",18,2013
"Romance",10749,1440
"Drama",18,1440
"Adventure",12,322443
"Drama",18,322443
"Western",37,322443
"Drama",18,18041
"Mystery",9648,18041
"Thriller",53,18041
"Drama",18,28029
"Romance",10749,28029
"Action",28,1123
"Drama",18,1123
"Thriller",53,1123
"Horror",27,14033
"Mystery",9648,14033
"Thriller",53,14033
"Drama",18,87729
"Romance",10749,87729
"Comedy",35,16899
"Romance",10749,16899
"Action",28,41317
"Adventure",12,41317
"Drama",18,41317
"Romance",10749,41317
"History",36,245700
"Drama",18,245700
"Drama",18,37842
"Romance",10749,37842
"Drama",18,9045
"History",36,9045
"History",36,44092
"Action",28,44092
"Comedy",35,16005
"Drama",18,16005
"History",36,16005
"Drama",18,44754
"Comedy",35,23988
"Horror",27,23988
"Romance",10749,43949
"Drama",18,43949
"Drama",18,142
"Romance",10749,142
"Comedy",35,9603
"Drama",18,9603
"Romance",10749,9603
"Drama",18,10712
"Romance",10749,10712
"Comedy",35,243938
"Drama",18,10876
"Comedy",35,86838
"Crime",80,86838
"Drama",18,25208
"Mystery",9648,25208
"Thriller",53,25208
"Drama",18,613
"History",36,613
"War",10752,613
"Drama",18,1913
"Thriller",53,97370
"Science Fiction",878,97370
"Drama",18,97370
"Comedy",35,801
"Drama",18,801
"War",10752,801
"Action",28,70829
"Comedy",35,70829
"Thriller",53,70829
"Drama",18,287625
"Documentary",99,54518
"Music",10402,54518
"Family",10751,54518
"Drama",18,44214
"Thriller",53,44214
"Drama",18,240
"Crime",80,240
"Drama",18,9816
"Family",10751,9816
"Romance",10749,9816
"Music",10402,9816
"Horror",27,10131
"Thriller",53,10131
"Drama",18,339984
"Comedy",35,8859
"Crime",80,11967
"Action",28,11967
"Adventure",12,11967
"Drama",18,11967
"Western",37,11967
"Comedy",35,239563
"Comedy",35,222899
"Romance",10749,222899
"Comedy",35,4951
"Romance",10749,4951
"Drama",18,4951
"Comedy",35,10985
"Family",10751,10985
"Comedy",35,9644
"Horror",27,332567
